signal,target,mrate5,mrate10,mrate_avg,mrate_diff,red_v_rate3,red_v_rate5,red_v_rate10,rate_diff_5_10,rate_diff_3_10,rate_sum_5_10,rate_sum_3_10,ma10_20,ma5_10,ma5_20,ma_desc,ma_score
1.0,2,0.4,0.4,0.4,0.0,52.1704,50.5946,47.0451,3.5495,5.1253,46.4983,29.8493,-0.2873,-0.8399,-1.1248,-0.5632,3.5
1.0,1,0.2,0.3,0.25,-0.1,50.8864,34.1617,41.1051,-6.9434,9.7812,57.7468,38.7674,-1.2722,-0.2803,-1.5489,-0.7756,4.5
1.0,3,0.2,0.4,0.3,-0.2,48.6251,29.5027,51.1568,-21.6541,-2.5316,48.1223,29.1976,-0.7879,-2.6502,-3.4172,-1.7156,0.5
1.0,3,0.4,0.3,0.35,0.1,31.7864,41.6265,31.7089,9.9176,0.0775,48.5848,23.0819,1.8523,-0.937,0.8979,0.4548,1.0
1.0,2,0.4,0.3,0.35,0.1,37.4269,43.0598,31.7759,11.2839,5.651,42.0538,27.5927,0.6725,-1.0379,-0.3723,-0.1838,1.5
1.0,1,0.4,0.4,0.4,0.0,33.3421,37.8511,40.5847,-2.7336,-7.2425,52.1966,31.7452,-0.9458,-0.6019,-1.542,-0.7729,0.0
1.0,3,0.4,0.3,0.35,0.1,69.3486,39.7189,28.7317,10.9872,40.6169,41.3683,23.6934,-1.9272,-1.423,-3.3228,-1.6706,0.5
1.0,2,0.4,0.3,0.35,0.1,55.0212,25.7416,21.4556,4.286,33.5656,41.0915,19.2246,-3.4704,-6.5037,-9.7485,-4.9495,0.0
1.0,2,0.4,0.3,0.35,0.1,25.6643,31.4595,19.4765,11.9829,6.1878,38.3874,24.8337,-7.5303,-2.3803,-9.7314,-4.9254,0.0
1.0,3,0.4,0.4,0.4,0.0,72.7026,48.9602,48.5681,0.3921,24.1345,37.5688,25.3,1.6566,-3.3853,-1.7848,-0.8737,4.5
1.0,1,0.6,0.6,0.6,0.0,66.3832,63.6782,65.4351,-1.7568,0.9481,43.0332,26.1612,0.3013,-3.0678,-2.7758,-1.3848,1.5
1.0,3,0.2,0.6,0.4,-0.4,35.0729,20.2845,56.3885,-36.104,-21.3156,54.709,31.6411,-2.4702,-1.5539,-3.9857,-2.0056,1.5
1.0,3,0.6,0.4,0.5,0.2,69.446,47.0109,30.5542,16.4567,38.8918,44.1758,21.3608,-0.0237,-1.8099,-1.8331,-0.9167,0.5
1.0,3,0.4,0.4,0.4,0.0,39.711,37.9483,40.7608,-2.8125,-1.0498,41.741,26.1782,0.7022,-1.2989,-0.6058,-0.2999,1.0
1.0,1,0.6,0.6,0.6,0.0,65.9601,53.4913,59.2345,-5.7432,6.7256,48.8064,22.9653,-0.3368,-1.6497,-1.9809,-0.9923,1.0
1.0,2,0.6,0.5,0.55,0.1,29.5162,56.9548,49.435,7.5198,-19.9188,41.8795,25.5763,-1.5598,-1.5602,-3.0956,-1.5559,0.5
1.0,2,0.6,0.6,0.6,0.0,67.7796,60.7231,60.4856,0.2375,7.2939,47.1646,29.6312,-2.3575,-0.862,-3.1992,-1.6064,0.0
1.0,2,0.4,0.5,0.45,-0.1,31.1974,39.3191,49.8337,-10.5146,-18.6363,45.5095,24.8216,-2.1865,-0.752,-2.9221,-1.4665,0.0
1.0,2,0.4,0.5,0.45,-0.1,35.039,39.9398,50.5265,-10.5867,-15.4875,49.3596,34.7214,-1.6791,-0.5896,-2.2588,-1.1327,1.5
1.0,2,0.4,0.5,0.45,-0.1,30.7671,37.1363,49.8765,-12.7402,-19.1094,52.8089,29.1325,-1.1624,-2.2664,-3.4025,-1.71,0.5
1.0,3,0.4,0.4,0.4,0.0,71.6284,40.3337,38.1872,2.1465,33.4412,49.6278,27.9452,-1.6101,-1.6837,-3.2667,-1.6424,0.5
1.0,2,0.4,0.4,0.4,0.0,28.8512,39.8821,38.3685,1.5135,-9.5173,44.8778,27.1001,-2.3673,-0.4563,-2.8128,-1.41,0.0
1.0,1,0.6,0.4,0.5,0.2,71.6697,65.2854,41.2383,24.0471,30.4313,50.2875,35.9902,0.9956,-1.3809,-0.3991,-0.195,1.0
1.0,1,0.4,0.4,0.4,0.0,24.7936,46.3489,44.7652,1.5837,-19.9716,46.0986,16.0425,-0.5617,-0.8577,-1.4146,-0.7089,1.0
1.0,2,0.8,0.6,0.7,0.2,100.0,69.404,55.8017,13.6023,44.1983,41.0008,21.7417,-2.3265,-1.6893,-3.9765,-2.0013,0.5
1.0,2,0.2,0.3,0.25,-0.1,40.2945,27.2432,36.817,-9.5739,3.4775,46.9195,31.7223,-0.6863,-1.0915,-1.7703,-0.8876,0.5
1.0,1,0.4,0.5,0.45,-0.1,31.4123,34.2189,45.9716,-11.7527,-14.5592,57.4212,39.1711,-1.0765,-1.1601,-2.2241,-1.1162,0.0
1.0,3,0.4,0.3,0.35,0.1,41.1983,46.0603,29.3532,16.707,11.8451,46.0229,24.5575,-3.8136,-3.8872,-7.5525,-3.8257,0.0
1.0,1,0.6,0.4,0.5,0.2,48.7311,67.9279,41.069,26.8589,7.6621,44.4864,27.8292,-5.2013,-0.6403,-5.8083,-2.9153,2.0
1.0,3,0.2,0.3,0.25,-0.1,34.8255,20.5891,44.2224,-23.6333,-9.3969,39.2579,23.2096,-0.9309,-1.3337,-2.2523,-1.1303,1.5
1.0,1,0.8,0.5,0.65,0.3,65.1538,79.9365,47.9208,32.0157,17.233,49.5076,28.5051,1.9113,-1.1292,0.7605,0.3875,2.0
1.0,2,0.6,0.6,0.6,0.0,45.5796,40.8562,52.4158,-11.5596,-6.8361,53.7448,34.3078,-2.663,-2.7908,-5.3794,-2.7145,0.0
1.0,3,0.6,0.6,0.6,0.0,73.1445,50.3524,55.2317,-4.8792,17.9129,52.6213,24.0613,-3.2174,-2.2754,-5.4196,-2.7342,0.5
1.0,3,0.4,0.5,0.45,-0.1,42.1895,50.2063,44.6297,5.5766,-2.4402,40.3574,22.9832,-3.5315,-0.2793,-3.8009,-1.9038,2.0
1.0,2,0.2,0.4,0.3,-0.2,17.0191,13.8007,29.9228,-16.1221,-12.9037,55.8923,45.3228,-2.9276,0.2238,-2.7104,-1.353,3.5
1.0,2,0.4,0.5,0.45,-0.1,44.1352,42.7236,49.7215,-6.9979,-5.5864,59.8213,42.5057,0.1678,-0.6897,-0.5231,-0.2612,2.5
1.0,3,0.6,0.6,0.6,0.0,38.2269,58.5093,58.071,0.4384,-19.8441,46.524,31.2484,1.4982,-0.5097,0.9809,0.493,3.5
1.0,2,0.4,0.4,0.4,0.0,20.1083,24.8436,29.9982,-5.1545,-9.8898,54.9808,36.6305,0.7593,-1.1145,-0.3637,-0.179,1.0
1.0,2,0.4,0.3,0.35,0.1,31.6791,42.6192,22.6152,20.004,9.0638,35.1632,19.1214,-1.0478,-1.0851,-2.1215,-1.0645,2.5
1.0,3,0.4,0.3,0.35,0.1,26.2629,35.5087,22.2046,13.3041,4.0583,33.9105,19.5947,-1.7608,-0.7232,-2.4712,-1.2398,0.0
1.0,3,0.4,0.4,0.4,0.0,70.648,48.629,45.8444,2.7846,24.8037,53.6655,36.9394,-1.9043,-0.8851,-2.7725,-1.3919,1.0
1.0,3,0.6,0.4,0.5,0.2,56.5016,50.5554,26.504,24.0514,29.9976,39.5263,23.3064,-0.2332,-1.6287,-1.8581,-0.9303,1.0
1.0,2,0.4,0.5,0.45,-0.1,39.0193,43.1431,54.1693,-11.0262,-15.15,56.4854,41.9579,1.5257,-0.931,0.5805,0.295,4.5
1.0,2,0.4,0.4,0.4,0.0,57.3492,42.5301,42.3898,0.1403,14.9594,40.7853,30.2464,-0.1636,-1.3738,-1.5352,-0.7683,0.0
1.0,1,0.6,0.5,0.55,0.1,23.509,48.4965,40.6248,7.8717,-17.1158,40.2378,27.0932,-0.3331,-2.3267,-2.6521,-1.3286,1.0
1.0,1,0.6,0.5,0.55,0.1,60.5478,46.4634,42.34,4.1234,18.2078,62.6849,36.5167,-3.0261,-1.0053,-4.0009,-2.0106,0.0
1.0,1,0.6,0.6,0.6,0.0,40.3837,42.6206,45.2944,-2.6738,-4.9106,47.9642,33.6163,-2.5395,-0.6415,-3.1647,-1.5878,0.0
1.0,2,0.2,0.4,0.3,-0.2,19.6197,11.6212,25.9181,-14.2969,-6.2984,53.6114,31.7552,-3.0369,-1.9412,-4.9191,-2.4792,0.0
1.0,3,0.4,0.2,0.3,0.2,35.732,40.0589,14.4979,25.561,21.2341,36.1914,19.1952,-3.1833,-1.8555,-4.9798,-2.5096,0.0
1.0,3,0.6,0.3,0.45,0.3,59.061,56.5641,24.7991,31.765,34.2619,43.8425,29.263,-0.6476,-2.6792,-3.3095,-1.6605,0.0
1.0,3,0.6,0.5,0.55,0.1,71.0811,55.3553,50.2687,5.0866,20.8124,47.5722,28.1557,-0.4457,-1.2554,-1.6955,-0.8496,0.0
1.0,2,0.4,0.4,0.4,0.0,35.4799,32.7843,35.0138,-2.2295,0.4661,51.0127,27.765,-2.9447,-2.1661,-5.047,-2.5448,0.5
1.0,2,0.8,0.6,0.7,0.2,53.8615,66.0364,55.0081,11.0284,-1.1465,66.8341,49.1981,-2.5548,1.0116,-1.569,-0.7759,0.0
1.0,1,0.8,0.7,0.75,0.1,71.9771,88.5321,65.5613,22.9708,6.4158,46.1282,18.8772,-1.7668,-1.5122,-3.2523,-1.6351,2.5
1.0,3,0.4,0.6,0.5,-0.2,26.3911,40.1045,69.4352,-29.3307,-43.0441,39.434,23.4555,-1.7241,-1.0786,-2.7841,-1.3983,0.0
1.0,3,0.6,0.7,0.65,-0.1,54.2052,52.2514,66.8446,-14.5933,-12.6394,47.0084,24.7743,1.9578,-2.3226,-0.4103,-0.19,3.0
1.0,1,0.2,0.1,0.15,0.1,28.7702,16.8092,9.7635,7.0457,19.0067,58.0842,33.9361,-3.6126,-5.1725,-8.5982,-4.3614,0.0
1.0,2,0.4,0.2,0.3,0.2,33.9268,35.377,20.1045,15.2725,13.8224,56.8293,33.3681,-6.1501,-4.7888,-10.6444,-5.4204,0.0
1.0,3,0.2,0.2,0.2,0.0,20.9011,14.8545,15.6496,-0.7951,5.2515,59.3235,42.1616,-8.4261,-5.3826,-13.3552,-6.8288,0.0
1.0,1,0.4,0.6,0.5,-0.2,28.6747,37.7805,62.3366,-24.556,-33.6619,46.2646,30.4955,2.5757,-2.9082,-0.4074,-0.1787,2.5
1.0,3,0.2,0.3,0.25,-0.1,34.9531,20.7767,29.5521,-8.7754,5.401,48.3916,28.7648,-2.6446,-2.6499,-5.2244,-2.6356,0.0
1.0,1,0.2,0.4,0.3,-0.2,39.982,22.1978,47.6378,-25.44,-7.6557,42.993,23.8694,0.0814,-1.8215,-1.7416,-0.8703,1.5
1.0,3,0.4,0.3,0.35,0.1,59.3837,35.0096,28.5894,6.4202,30.7944,49.8884,29.4116,-2.0803,-0.9531,-3.0136,-1.5134,0.0
1.0,2,0.4,0.4,0.4,0.0,52.2624,25.7624,27.5975,-1.8351,24.6648,53.3108,26.2793,-1.5584,-3.367,-4.8729,-2.4539,0.0
1.0,1,0.4,0.4,0.4,0.0,76.5531,39.9097,42.9211,-3.0113,33.6321,36.2778,18.9129,-1.1201,-1.4161,-2.5203,-1.2654,1.5
1.0,3,0.4,0.2,0.3,0.2,0.0,35.6669,16.635,19.0319,-16.635,46.6398,30.0048,-1.0986,-0.5564,-1.6489,-0.8265,0.0
1.0,3,0.2,0.3,0.25,-0.1,44.8108,25.5706,32.8178,-7.2472,11.993,55.1118,31.4487,-1.363,-1.1751,-2.522,-1.2664,0.0
1.0,1,0.4,0.3,0.35,0.1,44.5055,43.1788,31.5522,11.6265,12.9533,54.5195,34.5132,-0.7301,-1.5486,-2.2673,-1.1374,1.5
1.0,2,0.6,0.5,0.55,0.1,69.4027,62.4824,55.7092,6.7732,13.6935,49.5803,30.1864,-0.7874,-2.2905,-3.0599,-1.536,0.5
1.0,2,0.8,0.5,0.65,0.3,65.8793,80.5714,51.9084,28.663,13.9709,51.3011,29.2113,-1.148,-0.6441,-1.7847,-0.8948,1.5
1.0,2,0.0,0.3,0.15,-0.3,0.0,0.0,23.7047,-23.7047,-23.7047,56.6301,36.5629,-2.069,-2.8896,-4.8989,-2.4694,0.0
1.0,1,0.6,0.3,0.45,0.3,69.0817,59.2766,28.5922,30.6844,40.4895,48.2352,28.766,-3.5717,-1.9793,-5.4802,-2.7637,1.5
1.0,2,0.2,0.2,0.2,0.0,33.0531,22.2791,20.8281,1.4509,12.225,49.5983,33.4312,-2.672,-2.9799,-5.5722,-2.8127,0.0
1.0,3,0.4,0.3,0.35,0.1,73.25,38.5442,29.7285,8.8157,43.5214,47.9982,25.2567,-3.5213,-1.922,-5.3756,-2.7104,0.0
1.0,3,0.6,0.4,0.5,0.2,61.5331,62.6709,39.7852,22.8857,21.7479,43.3407,22.3126,-3.8532,-1.5556,-5.3488,-2.6944,0.0
1.0,1,0.2,0.4,0.3,-0.2,35.9984,21.1256,43.3375,-22.2119,-7.3391,52.8713,31.0274,-0.1297,-0.7826,-0.9113,-0.456,1.5
1.0,2,0.2,0.2,0.2,0.0,22.7213,15.446,17.81,-2.364,4.9112,58.3772,39.6851,-2.9121,-3.3278,-6.143,-3.1038,0.0
1.0,3,0.4,0.3,0.35,0.1,67.2338,28.8745,25.0993,3.7753,42.1345,55.4892,23.8306,-3.6215,-4.6462,-8.0995,-4.1058,0.5
1.0,3,0.4,0.3,0.35,0.1,19.0703,30.6215,22.3393,8.2822,-3.269,46.5699,31.3356,-3.9652,-2.2707,-6.1459,-3.1029,2.0
1.0,3,0.4,0.5,0.45,-0.1,70.9895,39.0644,55.6122,-16.5477,15.3773,36.8528,20.2796,-0.7256,-1.5359,-2.2504,-1.1289,1.0
1.0,3,0.6,0.4,0.5,0.2,69.956,65.967,46.3077,19.6593,23.6483,36.8303,20.7891,-1.3873,-1.1967,-2.5674,-1.2892,0.0
1.0,3,0.6,0.5,0.55,0.1,27.2395,52.1916,41.5317,10.6599,-14.2922,46.6128,30.6276,0.0405,-0.8854,-0.8453,-0.4225,0.0
1.0,3,0.2,0.6,0.4,-0.4,36.2127,15.6422,63.2757,-47.6335,-27.0629,43.534,18.8046,-0.3617,-1.6111,-1.967,-0.9854,1.5
1.0,2,0.6,0.5,0.55,0.1,70.7913,62.4376,50.2253,12.2123,20.566,36.8194,21.0471,-1.1957,-1.0168,-2.2003,-1.1042,1.5
1.0,1,0.2,0.4,0.3,-0.2,30.9041,18.1835,38.7145,-20.531,-7.8103,41.5472,24.4457,2.7024,-1.3692,1.2961,0.6604,2.0
1.0,1,0.2,0.2,0.2,0.0,26.3466,15.2317,17.7773,-2.5456,8.5692,43.564,25.1856,-1.5463,-0.6543,-2.1905,-1.0986,1.0
1.0,1,0.4,0.3,0.35,0.1,39.0618,39.7927,31.0038,8.7889,8.058,51.7821,36.8972,-1.8129,-0.8496,-2.6471,-1.3287,0.0
1.0,3,0.6,0.5,0.55,0.1,56.008,48.9442,44.8044,4.1398,11.2036,35.8076,20.3408,-1.8209,-1.1391,-2.9393,-1.4765,0.0
1.0,2,0.6,0.5,0.55,0.1,29.9177,56.1886,43.5431,12.6455,-13.6254,49.9768,31.2426,-0.1975,-0.5058,-0.7023,-0.3515,3.0
1.0,3,0.2,0.2,0.2,0.0,37.2484,25.1974,22.5023,2.6951,14.7462,48.1907,32.5995,-1.2686,-1.5777,-2.8263,-1.4198,0.0
1.0,3,0.4,0.5,0.45,-0.1,65.4816,36.1359,47.4768,-11.3409,18.0048,39.3173,21.6972,1.2409,-1.5958,-0.3747,-0.1808,2.0
1.0,1,0.6,0.6,0.6,0.0,75.2214,69.8954,59.2467,10.6487,15.9747,37.8788,25.8412,6.5503,-0.2896,6.2418,3.1272,3.5
1.0,3,0.6,0.5,0.55,0.1,39.4885,64.9625,51.203,13.7595,-11.7145,50.0559,28.9835,3.139,-0.0945,3.0415,1.5217,3.5
1.0,3,0.8,0.6,0.7,0.2,60.6782,78.3334,63.3326,15.0008,-2.6544,53.23,29.3302,0.0217,-0.3128,-0.2911,-0.1455,4.5
1.0,2,0.6,0.5,0.55,0.1,100.0,50.0444,54.5037,-4.4593,45.4963,36.3497,18.191,7.8006,-3.2591,4.2873,2.2284,4.5
1.0,2,0.6,0.5,0.55,0.1,64.2271,60.8201,46.4044,14.4157,17.8227,55.6072,38.2816,1.1323,-1.1197,-0.0,0.0042,2.0
1.0,3,0.4,0.6,0.5,-0.2,42.6821,22.7805,53.1588,-30.3783,-10.4767,50.736,27.0791,-1.968,-2.1313,-4.0573,-2.0426,0.0
1.0,3,0.6,0.5,0.55,0.1,63.7109,53.5568,43.2794,10.2775,20.4316,50.1489,27.6793,-0.5931,-2.4675,-3.046,-1.5279,0.5
1.0,3,0.6,0.4,0.5,0.2,44.9116,69.0111,37.85,31.1611,7.0617,41.1898,23.1705,-1.1689,-1.2351,-2.3896,-1.1996,2.0
1.0,3,0.4,0.5,0.45,-0.1,59.6816,29.5508,49.6273,-20.0765,10.0543,38.8325,19.2275,-0.9012,-2.0227,-2.9057,-1.4589,0.0
1.0,2,0.6,0.5,0.55,0.1,67.482,62.2077,48.9819,13.2258,18.5001,38.2239,25.0416,0.2435,-0.5273,-0.2851,-0.1421,3.5
1.0,3,0.4,0.4,0.4,0.0,36.5924,39.8855,37.9212,1.9643,-1.3287,45.9859,28.0435,-1.1202,-4.0377,-5.1126,-2.5714,0.5
1.0,3,0.4,0.3,0.35,0.1,0.0,33.4538,26.2227,7.2312,-26.2227,54.3326,36.1563,-3.9802,-1.1788,-5.1121,-2.5717,1.0
1.0,3,0.6,0.6,0.6,0.0,68.9943,66.0152,66.7141,-0.6989,2.2802,35.4499,16.7501,1.4083,-1.2951,0.095,0.0536,3.5
1.0,3,0.4,0.3,0.35,0.1,36.4338,39.9294,32.2792,7.6502,4.1546,57.8092,46.4719,-1.2697,-3.4075,-4.634,-2.3314,0.0
1.0,1,0.2,0.5,0.35,-0.3,40.3863,28.4974,66.966,-38.4686,-26.5797,25.8303,18.2264,-0.2821,-2.086,-2.3622,-1.1831,0.5
1.0,1,0.6,0.5,0.55,0.1,57.1304,58.3201,55.7595,2.5606,1.3709,48.4043,26.4639,-0.9172,-1.3397,-2.2446,-1.1264,0.5
1.0,3,0.2,0.4,0.3,-0.2,32.6334,20.5169,38.3084,-17.7916,-5.675,52.0197,32.7052,-2.3148,-1.2615,-3.5471,-1.7833,0.0
1.0,3,0.2,0.3,0.25,-0.1,41.9635,27.9357,33.6459,-5.7101,8.3177,34.8198,23.1801,-7.5273,-2.6755,-10.0014,-5.0678,0.0
1.0,1,0.6,0.5,0.55,0.1,77.6859,70.276,59.2382,11.0378,18.4477,38.8673,22.3186,2.7465,-2.7561,-0.0853,-0.0174,3.5
1.0,1,0.6,0.5,0.55,0.1,62.6757,59.4319,52.0217,7.4102,10.6539,51.7723,41.5471,0.0734,-0.8881,-0.8153,-0.4074,3.5
1.0,2,0.4,0.4,0.4,0.0,44.5026,54.4207,46.5522,7.8685,-2.0496,43.9798,22.8737,-2.9237,0.2516,-2.6795,-1.3373,4.0
1.0,3,0.4,0.4,0.4,0.0,76.027,51.3125,49.8176,1.4949,26.2094,38.2802,25.8362,-2.326,-0.5788,-2.8913,-1.4501,2.5
1.0,1,0.6,0.5,0.55,0.1,72.9929,60.5709,51.5091,9.0618,21.4839,45.4764,25.244,-1.6854,-1.4397,-3.1009,-1.5585,1.0
1.0,2,0.6,0.6,0.6,0.0,91.1174,82.8086,74.9934,7.8152,16.1239,59.3483,48.134,-1.7384,-0.3974,-2.1289,-1.0668,3.5
1.0,1,0.2,0.4,0.3,-0.2,0.0,15.0643,34.9477,-19.8834,-34.9477,47.3899,35.6948,2.7132,-1.1071,1.5761,0.7981,3.0
1.0,1,0.4,0.5,0.45,-0.1,55.0467,36.7317,46.7542,-10.0226,8.2925,41.5214,27.7065,-3.389,-4.0707,-7.3217,-3.7069,0.0
1.0,1,0.6,0.6,0.6,0.0,61.1439,48.5503,56.1657,-7.6154,4.9783,49.299,22.4219,-5.91,-5.0929,-10.7019,-5.4513,0.0
1.0,2,0.6,0.6,0.6,0.0,58.9126,48.2775,50.2413,-1.9638,8.6713,52.0966,33.2199,-8.3403,-4.8794,-12.8128,-6.5421,0.0
1.0,2,0.6,0.6,0.6,0.0,73.0195,57.4559,54.112,3.3439,18.9075,52.1826,25.5789,-8.9084,-4.1523,-12.6909,-6.4687,0.5
1.0,2,0.4,0.5,0.45,-0.1,27.1198,51.4908,54.8792,-3.3884,-27.7594,43.1961,18.5337,-6.2173,1.1443,-5.1441,-2.5483,1.5
1.0,1,0.4,0.5,0.45,-0.1,76.451,68.3106,64.3902,3.9204,12.0608,55.2326,43.2211,-0.69,0.092,-0.5986,-0.2991,3.5
1.0,2,0.6,0.6,0.6,0.0,31.029,62.0191,67.2167,-5.1976,-36.1877,24.9978,13.7658,0.277,-0.8296,-0.5549,-0.2767,2.5
1.0,2,0.8,0.6,0.7,0.2,74.2235,79.7444,67.871,11.8735,6.3525,70.1032,55.0881,-0.3036,0.0914,-0.2125,-0.1061,4.5
1.0,1,0.6,0.7,0.65,-0.1,79.8325,66.3073,75.0645,-8.7572,4.768,43.7944,29.8622,0.0866,-0.1686,-0.0821,-0.041,4.5
1.0,3,0.2,0.2,0.2,0.0,28.905,16.4826,15.5907,0.8919,13.3143,50.3162,28.692,-0.5653,-0.9463,-1.5063,-0.7549,0.0
1.0,2,0.4,0.5,0.45,-0.1,44.6398,32.9078,47.772,-14.8642,-3.1322,53.4774,39.4227,-0.1303,-1.4237,-1.5522,-0.7767,1.5
1.0,2,0.6,0.5,0.55,0.1,73.7819,53.6966,45.3594,8.3373,28.4226,64.2268,27.6477,-1.1024,-0.5387,-1.6352,-0.8196,2.5
1.0,1,0.4,0.5,0.45,-0.1,76.5751,46.1785,63.6983,-17.5198,12.8768,32.9116,19.8473,-0.7389,-0.5938,-1.3283,-0.6656,0.5
1.0,1,0.8,0.5,0.65,0.3,65.6771,81.4192,59.7342,21.685,5.9429,40.3461,21.8414,-0.3884,-0.3922,-0.779,-0.39,1.0
1.0,1,0.4,0.4,0.4,0.0,16.1815,28.0166,35.9903,-7.9737,-19.8088,56.0965,38.3767,-0.713,-0.5134,-1.2228,-0.6126,0.0
1.0,3,0.4,0.4,0.4,0.0,29.1349,34.6428,35.28,-0.6372,-6.1452,38.6597,18.8061,-3.3444,-2.8511,-6.1002,-3.0819,0.0
1.0,3,0.6,0.5,0.55,0.1,83.0424,76.2466,63.4924,12.7541,19.55,35.8823,29.2898,2.5832,-0.5121,2.0579,1.0333,4.5
1.0,1,0.4,0.5,0.45,-0.1,62.7971,30.7034,46.9713,-16.2679,15.8258,42.953,21.001,-0.7414,-3.3226,-4.0394,-2.0279,0.5
1.0,1,0.6,0.5,0.55,0.1,66.7805,55.8083,51.6015,4.2068,15.179,33.4177,18.6953,-1.4562,-2.2953,-3.718,-1.8702,1.5
1.0,1,0.2,0.4,0.3,-0.2,0.0,23.1178,40.1487,-17.0309,-40.1487,47.9025,22.5854,-3.1352,-0.7894,-3.8999,-1.9582,0.0
1.0,3,0.4,0.3,0.35,0.1,24.9538,33.3583,28.1463,5.212,-3.1925,49.1042,33.0038,-2.6656,-1.4419,-4.0691,-2.0473,0.0
1.0,3,0.4,0.3,0.35,0.1,65.9922,31.3704,26.2918,5.0786,39.7005,54.0735,25.7046,-2.5107,-1.9207,-4.3832,-2.2077,0.0
1.0,2,0.2,0.3,0.25,-0.1,25.7689,17.8684,31.8294,-13.961,-6.0605,41.5655,28.8219,0.905,-1.9454,-1.058,-0.5231,1.5
1.0,3,0.4,0.4,0.4,0.0,40.0604,45.1508,40.7128,4.438,-0.6524,41.7236,22.9988,-2.346,0.1469,-2.2026,-1.1002,1.0
1.0,3,0.6,0.5,0.55,0.1,76.8332,71.2028,58.9236,12.2793,17.9096,46.4008,28.4786,-1.0068,-0.6981,-1.6979,-0.8513,3.5
1.0,3,0.4,0.5,0.45,-0.1,52.9796,47.9777,53.6538,-5.6761,-0.6742,46.4619,31.9193,1.5404,-1.3263,0.1937,0.1037,3.5
1.0,3,0.6,0.5,0.55,0.1,58.4707,55.5553,50.7887,4.7665,7.6819,38.4035,22.6765,-3.1293,-4.391,-7.3829,-3.7372,0.5
1.0,1,0.6,0.4,0.5,0.2,42.4093,65.606,36.7646,28.8414,5.6447,40.7863,24.3582,-4.8296,-0.9731,-5.7557,-2.8935,2.0
1.0,3,0.2,0.2,0.2,0.0,37.2177,21.7821,30.9715,-9.1894,6.2463,42.1184,24.6503,-7.4548,-5.2964,-12.3564,-6.3098,0.0
1.0,3,0.4,0.3,0.35,0.1,67.2359,40.3245,33.3374,6.9871,33.8985,34.4757,20.6767,-9.2788,-5.6629,-14.4162,-7.3833,0.5
1.0,2,0.4,0.5,0.45,-0.1,24.9037,28.843,50.6498,-21.8068,-25.7462,44.5622,26.3859,0.7476,-2.3437,-1.6136,-0.801,0.0
1.0,2,0.6,0.6,0.6,0.0,65.0182,57.4039,60.6821,-3.2781,4.3361,48.212,27.5909,1.5561,-3.5796,-2.0792,-1.021,1.5
1.0,2,0.6,0.5,0.55,0.1,67.2675,60.2417,47.5927,12.649,19.6748,43.5352,23.6324,-1.6904,-0.2418,-1.9282,-0.9654,2.0
1.0,1,0.6,0.6,0.6,0.0,51.0152,48.533,53.8365,-5.3036,-2.8213,54.7043,36.7954,-2.2604,-0.8762,-3.1168,-1.565,0.0
1.0,2,0.6,0.6,0.6,0.0,34.6951,65.9606,54.7333,11.2273,-20.0382,42.7657,22.2911,-1.8596,-1.1259,-2.9646,-1.4893,1.5
1.0,2,0.6,0.5,0.55,0.1,24.1444,48.3567,42.4353,5.9215,-18.2909,45.7751,31.1641,-1.8989,-0.7083,-2.5937,-1.3014,0.0
1.0,1,0.4,0.3,0.35,0.1,74.2354,38.9281,27.8346,11.0936,46.4008,42.2545,22.1578,-1.9834,-2.6664,-4.5969,-2.3161,1.0
1.0,3,0.8,0.8,0.8,0.0,100.0,65.2644,75.1563,-9.892,24.8437,42.3685,15.5676,-0.4269,-1.0261,-1.4486,-0.7258,1.5
1.0,2,0.6,0.7,0.65,-0.1,23.7138,58.9503,83.7056,-24.7553,-59.9917,33.1298,17.8272,-1.6518,-1.2579,-2.8889,-1.4514,0.5
1.0,3,0.6,0.7,0.65,-0.1,58.9729,44.7695,61.9366,-17.1671,-2.9637,40.4202,16.0284,0.7562,-3.0366,-2.3034,-1.144,1.5
1.0,3,1.0,0.7,0.85,0.3,100.0,100.0,55.2648,44.7352,44.7352,35.1934,24.0842,-1.3558,-0.1973,-1.5504,-0.7761,3.0
1.0,3,0.2,0.3,0.25,-0.1,15.8609,10.1722,25.6575,-15.4852,-9.7966,44.7172,28.679,-2.8994,-4.1569,-6.9358,-3.5081,0.0
1.0,3,0.4,0.2,0.3,0.2,32.0352,32.7725,12.9571,19.8153,19.0781,39.5366,25.9852,-5.4037,-2.6635,-7.9233,-4.0096,0.5
1.0,2,0.8,0.7,0.75,0.1,46.2343,71.4201,73.0884,-1.6683,-26.8541,44.0103,23.3943,0.5157,-0.7868,-0.2751,-0.1362,1.5
1.0,2,0.6,0.7,0.65,-0.1,100.0,48.9304,64.5943,-15.6639,35.4057,53.923,26.3848,-0.6556,-3.0775,-3.7129,-1.8632,0.5
1.0,1,0.6,0.5,0.55,0.1,78.1016,67.2079,54.4288,12.7791,23.6728,52.8986,26.9925,-0.8034,-1.0652,-1.86,-0.9329,1.0
1.0,2,0.2,0.3,0.25,-0.1,46.2011,20.3841,30.0333,-9.6492,16.1678,55.9062,24.6661,-4.3651,-5.1491,-9.2895,-4.7197,0.5
